region,window,group,q,point,lo,hi,n
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.8929240182042122,0.8636153820902109,0.9231198132038116,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,1.06585773229599,1.0341957956552505,1.0783429130911828,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,1.0794676542282104,1.064019237756729,1.0799477696418762,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.3845960593223572,0.37425655126571655,0.3919007140994072,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.391947877407074,0.38823474645614625,0.4176201820373535,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.4608650207519531,0.4484717845916748,0.5052324831485748,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.7093904435634613,0.6886115665733814,0.7211701929569244,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.7219729936122894,0.7086919474601745,0.7237244546413422,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.34516000270843505,0.3350433111190796,0.379222469329834,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.379340386390686,0.34665646553039553,0.39538936674594877,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.493938684463501,0.472825288772583,0.5129594802856445,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,0.7030428946018217,0.6475362837314602,0.7384754538536071,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,0.7452065277099609,0.7013102892935272,0.7528595924377441,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.3303961992263794,0.3288489580154419,0.33790948152542116,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.33797545433044435,0.33270351886749266,0.36489492654800415,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.5000948011875153,0.45315825939178467,0.5187284350395203,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.6540166854858398,0.5964693784713743,0.6629541695117948,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.6800269532203673,0.6538997936248779,0.6929767727851868,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.4556914472579956,0.4466747045516968,0.5320162320137024,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.5273312449455262,0.4604529023170471,0.593460214138031,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.8320803493261337,0.692071408033371,0.8786180838942528,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,1.0195449929684401,0.9955140035133808,1.030012147128582,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,1.0377297054231167,1.0198393031954764,1.0468485616147518,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.8624093127250672,0.8558405041694641,0.8749805498123169,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.8751345634460449,0.8663777738809586,0.8854688555002213,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.9462530128657818,0.929295614361763,0.9728416595607996,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,1.0500382497906684,1.0327335357666014,1.084531868994236,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,1.0889956682920454,1.0505452913045883,1.1097816079854965,97
